Municipality code;Tasa2007(x10000);Tasa2008(x10000);Tasa2009(x10000);Tasa2010(x10000);Tasa2011(x10000);Tasa2012(x10000);Tasa2013(x10000);Tasa2014(x10000);Tasa2015(x10000);Tasa2016(x10000);Tasa2017(x10000);Tasa2018(x10000);Tasa2019(x10000)
44847;1.512230161;1.188734455;1.057473695;2.545220077;0.735372221;3.385800112;7.431166921;8.162789342;0.768682478;0.668011597;5.109894672;10.46114693;6.354919439
44855;2.341737569;8.285628201;1.456982589;17.66409948;1.372777816;2.704164413;16.82708488;7.511095937;21.10933178;2.437241043;0;23.66863905;4.498830304
44874;92.87178869;64.90763145;107.7025923;88.72858431;35.10866131;16.97381183;38.78230429;22.40477969;48.83212676;5.967215416;1.439470275;9.877936922;31.57967796
47001;20.98111699;7.372768072;9.311219565;23.70488208;5.36221662;6.416843442;38.20297406;16.35551473;5.792673769;2.475011899;1.140811387;18.97065658;13.33361471
47030;6.675567423;0.824674254;0;3.228149463;0.798849656;0;7.02137619;7.65169485;0.741729714;0;0;13.53877893;14.20279116
47053;3.829845438;1.35211877;1.604621309;0.793923836;0;0;6.71227572;1.026456927;4.343049843;0.763009309;0.508207552;20.32265349;49.59976428
47058;2.263687223;0.969430621;0.644101639;10.26167265;0.638508444;54.33573766;60.4985588;30.14150644;3.203895937;4.573818158;0.998668442;43.02071613;98.78688419
47161;0;1.127904354;0;0;1.090274749;0;1.070205479;0;0;1.047230076;0;0;14.16287304
47170;0.600528465;1.7792539;0;1.160564034;0;0.566861289;34.42340792;51.41663542;7.614986293;0.96969697;0;2.287073461;117.5434735
47189;3.025861661;4.484179255;12.83199321;2.830920963;0.904216361;1.971290837;24.16059691;6.78461918;8.825276991;1.729101645;0.34149215;3.997634733;17.66365458
47205;0;0;0;0;0;0;0;1.919385797;1.930315607;0;0.968429208;0.951927653;7.33406674
47245;5.375784691;0.853591915;0.336949929;2.332516952;0.329956776;2.78059472;9.570309332;2.575701476;16.14656606;10.60949154;0.78315895;1.069404342;13.71458908
47258;1.032204789;8.062078001;1.983536646;0;0.963298333;0;3.739715782;0.46369285;34.10138249;0.914578379;0;0;12.82051282
47268;0;1.130518343;0.560946878;0;0.550842789;0;3.252561392;9.139293586;1.066780457;1.055019254;0;26.90765091;5.866536299
47288;1.70741702;1.686568171;0.833833634;1.652919883;0.494682167;4.137154961;13.87054161;3.926573083;37.44895159;16.15969582;0.621011939;94.98291512;14.85126891
47318;0.395679183;0.391266922;5.807650612;45.59911101;7.5999392;12.81712972;5.620082428;5.224465425;113.7295846;13.09439186;5.664652568;2.253944403;49.73486926
47460;0;0;0.583975707;2.883173798;0;1.661405549;15.7745866;1.074748777;2.124495432;0;0;38.14270457;109.3483036
47541;1.193175039;0;0;0;0;0;4.494382022;0;1.111852346;1.106439478;0;0;0
47545;0;2.191540653;0;43.435932;0.765579544;1.570845115;6.437595558;26.33311389;10.03176726;1.682227269;0;1.653849334;25.50207204
47551;1.082075421;12.03659124;4.231796662;7.076398899;2.860263144;1.033805438;29.34287406;3.864286266;22.33302171;2.371479012;1.341921632;2.945823626;21.72604246
47555;1.289656951;0.541770506;0.533940839;1.055093464;0.174049256;8.624704604;27.88040504;3.225532637;9.437778077;2.840576804;0;2.914224654;68.86047028
47570;0.769674812;0;0.753097112;0.372744893;0.369344414;2.562225476;9.798229061;1.796299623;1.421817794;0.699276249;0;0.335300429;6.741356618
47605;0;0;0.968804495;0.955566173;0;0;4.639510068;1.840603718;0.913659205;0.905797101;0;0;0.854554777
47660;0;0.659108885;26.73099491;0.645411127;0;0;0.621465415;16.89400576;8.240365112;2.567064562;0;28.12579903;12.30996492
47675;2.318303002;2.288853285;5.658669081;2.226427697;0;0;8.803677981;2.896591677;23.04589975;0;0;0.931705954;2.716653083
47692;0;0.526509767;4.688476766;7.7383409;0;1.015228426;14.63685459;28.72839071;3.038590094;43.92236977;22.21189111;1.02443272;59.98711021
47703;0;0.92506938;0;2.698327037;2.674511902;3.540136295;3.523918597;7.888509072;12.2624157;19.20726384;0;3.424364352;14.04494382
47707;0;2.905649413;1.231072264;5.68389428;0.802697062;3.573555688;29.11780908;25.04598286;40.94844396;6.242197253;0.786410821;0.786225332;70.29126214
47720;3.103662322;0;1.03799045;13.3744856;2.040816327;27.31963979;68.28680458;5.973715651;9.896091044;0.979431929;0.968710646;0;2.732987155
47745;0;0.395163202;0.393979986;1.960092516;0;0.387792298;6.554090524;4.222486661;1.146701323;1.139384732;0;1.843114126;0.707864373
47798;0;0;3.820585314;4.538577912;1.500262546;11.15573405;33.19318433;1.471237311;9.573606304;1.480165779;0.752671986;3.777576307;110.079377
47960;0;14.52513966;6.632032718;1.093135111;0;0;9.554140127;25.30577815;0;0;0;4.04244568;28.17448752
47980;3.215640877;1.105915066;1.247193814;0.462527559;0.763545294;0.606014696;7.672172579;2.544338846;1.341861609;0.890511599;0.444293056;2.619248567;28.91950041
50001;40.55640798;7.233171792;38.81860752;77.58578816;37.11246109;62.06513366;108.8422765;81.63627669;41.37750633;25.74168222;10.66341394;42.84033693;153.2596915
50006;95.58725057;57.42837676;48.93245433;113.5496474;52.92181802;120.6225681;124.7637051;151.3384503;96.83902796;37.02272472;17.56614008;71.34498938;174.6482624
50110;29.1236431;12.6710593;105.2889324;249.7643732;50.03411417;85.94094315;70.4826997;39.30492346;53.07646943;30.81943437;3.323363244;149.068323;213.4193152
50124;25.9000259;17.50875438;0;39.36096319;35.51609323;85.28784648;131.5789474;219.2376062;48.21958457;8.761170492;15.23358158;19.79544705;166.3947798
50150;86.73469388;105.7030482;23.69387513;74.07407407;37.24802805;66.39266519;149.3598862;251.4923182;220.1988293;74.38440492;20.08497489;55.94405594;269.985513
50223;17.81895937;15.56824079;35.0233489;36.92406486;7.695859628;79.40008822;138.531848;7.121492665;154.2898342;10.18181818;7.272727273;21.5424386;317.7090754
50226;48.25291181;30.57119871;69.01203819;45.61403509;28.11848548;71.61366313;118.3023384;73.75899362;53.97867842;21.51887385;3.561253561;31.09806842;218.5626141
50245;8.456659619;0;0;0;0;0;0;11.43292683;0;0;0;5.630630631;0
50251;22.1659278;122.6343679;58.14798663;69.76419701;8.053691275;12.88161793;23.78270121;29.33626696;12.05254911;55.34167469;72.19774841;20.05766579;162.7510172
50270;35.61887801;40.39238315;2.805049088;65.25285481;23.83474576;7.796257796;71.86858316;91.09838626;89.37960042;31.73763555;44.65458366;7.716049383;246.6937945
50287;2.649708532;1.721911322;0.832708802;42.79024705;22.74509804;48.67495944;108.8139282;103.8007027;165.4593349;20.11060835;26.79393787;37.92563278;225.8274906
50313;10.29769706;3.460900927;10.26748571;21.1507377;18.06684734;101.3579683;73.70066682;50.61234691;82.00490497;21.08941914;6.513115045;37.31343284;157.0875735
50318;48.14636495;51.73688101;22.29554981;67.14876033;22.54697286;144.2229784;79.76622966;86.4931655;46.76774534;25.93168852;11.59672393;105.5315532;212.6171493
50325;0.739863865;0.732815477;7.50412727;94.03876032;3.825188869;10.24007282;31.52502299;28.71912694;32.69916766;13.3809099;0;19.98001998;32.45836861
50330;5.537865153;7.593975446;2.390057361;14.85714286;2.187944426;15.79279848;27.51171795;16.92047377;89.39850355;4.737091426;1.845188671;12.54592705;276.4804782
50350;8.550662676;4.160599126;8.040201005;19.27153594;23.1522707;133.3333333;98.10405644;120.1817382;23.08378364;35.94318379;7.868749262;23.42878393;21.06486526
50370;17.89122137;2.34000234;3.41919307;11.02414287;4.27167877;9.367194005;34.133223;65.18767743;77.73698985;9.887936717;1.097213079;19.38819474;67.10694504
50400;3.053124364;24.52904239;3.786086133;49.17137133;15.75768187;80.10118044;62.38200772;32.26066618;95.70532411;25.33921857;7.63229308;7.851347815;133.2622601
50450;2.300437083;5.83498658;26.43912991;71.79995048;26.67005334;51.65956348;37.54045307;56.54073503;20.38476239;11.26549005;4.89955904;30.98927294;179.1607732
50568;6.638903977;11.65501166;4.489841733;26.40655314;14.94999484;88.5129819;106.6098081;38.02763341;114.2031081;18.75837427;8.032752902;7.949317081;100.5225297
50573;26.93429955;82.53948552;12.60352899;82.77184015;7.043047104;48.2173362;89.1367949;98.24385628;158.2066026;31.03469679;40.24014279;73.35767624;250.4867826
50577;21.27659574;13.68457065;13.15248664;30.77651515;29.55217095;38.99065696;57.00504275;40.93389933;42.85832028;9.880535345;2.842524161;7.675333397;120.6680181
50590;0;0;0;0.944019636;0;87.27080395;79.19428424;106.615178;58.41217606;32.97675541;8.646439239;83.45455938;181.1425917
50606;39.96802558;71.04947783;14.85271062;73.70423205;37.58290346;94.32095508;79.5167355;44.85914229;88.79023307;14.31516262;15.1302886;26.27545435;141.2796362
50680;43.2257193;36.54398329;55.35983895;82.42424242;10.48706595;109.8162259;140.2221983;35.36877146;169.2746777;29.24243809;16.21437105;143.9492518;94.45943801
50683;2.665245203;19.38485397;6.263309533;56.94898825;9.369875849;30.71322944;97.46372799;10.83893345;23.65337061;9.621552277;8.654262224;26.32156175;203.3974072
50686;0;0;4.793863854;0;0;8.802816901;4.366812227;0;4.980079681;5.910165485;0;0;23.69668246
50689;12.23141844;16.09357827;21.26609198;43.79347146;16.79711233;18.84356353;34.2020658;32.22851715;44.65972723;19.58201303;18.46722068;24.33818849;358.6616988
50711;11.14028806;30.00923361;24.46256486;50.64555246;27.42355684;59.44517834;39.72830962;71.16104869;68.91084279;20.20562192;15.04716708;21.37473282;207.945014
52001;0.076690253;0.20364836;0.253678336;1.137573026;0.225880369;0.17417008;0.47319594;0.576130656;0.07568323;0.254059231;0;0.025449826;0.203692953
52019;0;0;0.483769532;0;0;0;0;0;0;0.871004268;0;0;0
52022;0;0;0;0;0;0;0;0;0;0;0;0;0
52036;1.119946243;0;0;1.077702339;0;1.057753332;2.100178515;0;3.208899348;8.766162612;0;0;0
52051;1.258970162;0;0;1.209921355;0;0;0;0;1.184272856;0;1.192890373;0;0
52079;2.561885548;0;0;1.242930831;0.916086479;0;1.960180337;2.286004572;2.430079972;2.162842368;3.514548381;2.696241439;3.025180176
52083;0;0;0;0;0;0;0;0;1.589067218;0;0;0;1.584534939
52110;0;0;0;0;0.427917326;0;0;1.242596198;0;0;0;0;0
52203;0.991965083;0;0;4.79800403;0;0;0;0.953561552;0;1.06974754;0;0;0
52207;0;0;0;0;0;0;0.734268302;0;0;0.732118017;0;0;0
52210;0;0;0;0;0;0;0;0;0;0;0;0;0
52215;0;0;0.680179567;0;0;3.206361421;2.531966072;0;1.276079883;0.644537544;0;0.644496004;0.645327827
52224;0;0;0;0;0;0;0;0;0;0;0;0;0
52227;0;0;0;0.389286827;0;0;0;0.310983953;0;0;0;0.271267361;0
52233;0;0;0;0;0;0;1.454333915;0;1.493651979;3.111387679;0;0;1.711449598
52240;0;0;0;0;0;0.656081879;0;0;1.304376182;0.654107797;0;0.651296079;0
52250;0.366474878;1.44911785;0;0;0.352621743;2.819681376;1.086720278;2.314011339;6.645898235;1.309243257;1.333807576;1.333037103;5.326704545
52254;0;0;0;0;0;0;0;0;0;6.738544474;0;1.343002955;4.030632809
52256;0;0.75001875;0;3.678905158;0;0;0;3.251239535;3.265039589;0.819940964;0;4.071661238;0
52258;0;0.64061499;0;4.366267465;0.618238022;0;0;1.270405895;1.987149765;2.055639304;0;0;0
52260;0;0;0;0.671817266;0;0;0.656900742;0;0;2.023199353;0;0;0.715000715
52287;1.427959446;0;0;1.387347392;0;0;1.332800213;0;0;0;0;0;0
52317;0;0;0;0;0;0;0.509320566;0;0;0;0;0;0
52320;0;0;0;0;0;0;0;0;0;0;0;0;0
52323;0;0;0;0;0;0;0;0;0;0;0;0;0
52352;0;0;0;0;0;0;0;0;0;0;1.309757695;0;0
52354;0;0;0;0;0;0;0;0;0;0;0;0;0
52356;0;0.089401457;0;0;0;0.086236633;0.257340642;0.429158763;0.258340079;0.259085256;0.172904185;0.430529724;0.431064211
52378;0;0;0;1.596848885;0;0.524714031;0.522657189;0;0;1.057865228;0.533361779;0;0
52381;0;0;0;0;0;0;0.806256551;0;0;0.911743253;0;0;0
52385;0;0;0;0;0;0;0;0;0;3.123535843;0;0;0
52390;1.143118427;0;0;2.250225023;0;0;3.451449609;0;1.376462491;1.397624039;1.373437715;0;0
52399;0.325129239;0;0.31566653;5.316154856;0.619559493;0;1.232020205;0.932632822;1.567889621;1.577187559;0.31566653;0.627785799;0.314435745
52405;0.838574423;0;0;0;0;0;0;0;16.53755766;11.25070317;1.992230302;1.023751024;1.035947374
52411;0;0;0;1.59083678;0;0;0;1.589193484;0;0.897343862;0;0;0.990295108
52418;0;0;0;0;0;0;0;0.709975151;1.584911641;1.815705856;0;0;2.133105802
52427;0;0;0;0;1.330849082;0;0;0.591926128;0;0.953879907;0.430015051;0.404776361;13.88117712
52435;0;0;0;1.144950767;0;0;0;6.623978803;2.218032605;1.115075825;0;0;1.116071429
52473;0;0;0;14.16573915;3.001801081;2.95362804;3.901297181;5.733397038;2.795899348;7.144770921;0.858148116;0;4.88480013
52480;4.267121826;2.098195552;4.164931279;16.68752607;2.107037505;0;8.745080892;4.491354143;4.550625711;16.09935603;6.890215893;13.74885426;18.36969001
52490;0;0;0;0;0.716691751;1.098579171;2.953119232;1.114288898;2.278336814;3.498542274;0.78746358;0.394352867;5.537536587
52506;0;0;0;0;0;0;0;0;0;0;0;0;0
52520;1.53881665;0;0;0;1.446759259;0;10.60520362;15.5235676;0.708867938;0.710833096;0.710277719;0;19.0462754
52540;0;1.919938562;2.848461831;20.67474861;0;0;4.557885141;1.828989483;0;8.729388943;0;0;3.052813677
52560;0;0;0;0;0;0;0;0;0;0;1.828487841;0;0
52565;0.81732734;0.812347685;0;0;0;0;1.446131598;0;1.720578114;1.777145904;0;0;0
52573;0;0;0;0;0;0;0;0;0;2.146844139;0;0;0
52585;0;0;0;0;0;0;0;1.464772228;0;0;0;0;0
52612;0;0.629445459;0;0;0;0.590911777;1.741048111;4.007786557;3.381043615;1.642755448;0;0;2.011566507
52621;1.926596667;1.008471158;2.026137169;0;0;0;0;0;0;1.588814744;0;0.789452909;4.731488053
52678;0;0.378436678;0.750708481;2.624819544;0.194235102;0.627050979;56.8292314;1.556247221;2.388059701;5.709314339;0.625429983;1.69987081;8.456659619
52683;0;0;0;0;0;0;1.129518072;0;0;0.836225279;0;0;0.495441934
52685;0;0;0;0.698324022;0.736431254;0;0.905387053;0;0;0;0;0;0
52687;0;0;0;0;0;0.491279784;0.990344145;0;0.522384161;4.284719619;0;0;1.084892867
52693;0;0;0;0.61716966;0;0;0.600708836;0;1.213960546;0;0;0;0
52694;0;0;0;0;0;0;0;0;0;0;0;0;0
52696;0;0;0;0;2.272382972;0;0.738989063;16.92171866;11.10206498;0.745934656;0;0.744768005;0
52699;0.743107676;0;0;0;1.620482904;0;0.918948723;0.921489126;0;0;0;0;1.828320687
52720;0;0;0;0;0;0;1.227295042;0;0;0;0;0;1.374192662
52786;0;1.185114956;0;34.30631469;1.149821778;0;2.251618351;57.82618459;48.37439532;60.42125473;0.564079422;10.64187297;1.119444755
52788;0;0;0;0.791702953;0;0;0;1.490646195;0.745712155;0;0;0;0
52835;0.663946498;0.59895303;3.805129791;3.596676906;5.061023141;3.471688664;10.81248069;20.23364923;8.60093098;10.31073992;3.205219233;3.903216013;14.73905615
52838;0.230829602;0.228289654;0;0;0;0.219625758;0.218842324;0;0.442497456;0;0;0.223568602;0.447928331
52885;0;0;0;1.00020004;0.977326036;0;0.937646507;0;0;0;0;0;0
54001;47.13117377;44.51322356;48.52745357;78.92253183;26.08655575;40.2332549;78.06654628;76.04280232;31.21288666;14.81029427;6.082983001;37.7538762;47.63767073
54003;27.54652302;4.560795403;9.335381094;14.30529892;1.774517923;6.177924217;22.00962554;28.92476609;24.67798242;66.4513725;16.26949947;10.38192915;32.42129503
54051;5.441288497;1.074691026;19.11639762;31.54242456;0;0;20.74904036;38.6301942;11.66242578;6.417112299;0;2.082248829;13.18458418
54099;31.08661862;15.33742331;19.29969672;69.58657388;16.2315704;25.43507363;53.34755935;64.93506494;39.46329913;29.94401771;12.83367556;7.402837754;92.62516121
54109;1.826484018;1.776830135;3.484320557;10.33057851;13.68925394;1.722652885;6.902502157;15.44799176;5.112474438;1.682935039;1.663063363;1.600512164;10.815822
54125;11.09057301;0;3.595828839;0;3.537318712;0;0;0;3.517411185;0;0;0;0
54128;1.768033946;1.747487986;3.453038674;4.280089026;0;0.848536275;3.388968906;9.331523583;1.713502399;0;0.904977376;1.81900864;3.604902668
54172;25.45014952;11.93017707;14.88464401;95.22054306;4.309548729;13.73626374;78.21788374;28.65686519;34.1191067;38.01581949;1.807882367;12.16474541;100.1320423
54174;1.979414093;0;0.969838037;1.915892327;0;0.94126506;0.935716291;0.930665426;0;1.824651035;0;0;0
54206;11.32653741;3.283640901;3.891302938;15.36786835;3.790271636;15.6015976;16.58884247;54.82588264;45.48945472;76.26971746;29.39347691;21.66495152;96.70168836
54223;2.249718785;1.109877913;7.677964243;10.87665869;1.077934677;2.140181915;11.80764277;6.541648495;2.277904328;0;0;0;4.815216083
54239;6.718924972;8.847600088;81.14035088;71.8641115;2.18579235;2.201188642;22.19263205;15.71268238;4.517732098;6.785795069;4.531037608;4.40431623;42.61666312
54245;35.54306497;7.378258731;38.97052854;68.33346732;15.94006535;57.86303107;34.71126538;125.4239962;152.8712871;25.38473743;10.24670923;21.30249544;115.7678781
54250;5.816489748;1.38427464;22.80807674;24.85934842;16.56472987;5.570685813;8.990110878;41.1093741;7.283321194;15.14905589;20.93911951;17.41900164;23.17332703
54261;54.69039674;50.99253324;49.51599233;91.3820996;34.39085203;49.92173288;65.80043312;81.80211288;84.39845811;27.13271088;10.93835456;46.06741573;88.52691218
54313;37.29796933;41.73397954;14.61211477;57.64443862;3.8935756;2.581311306;6.445790899;16.80889578;5.296610169;0;0;2.741603838;2.658160553
54344;2.295157218;3.39174675;5.585968048;16.56543346;0;4.334164048;8.591065292;8.564393534;49.8620836;44.13155406;23.88617717;27.00540108;27.07406691
54347;0;0;0;10.07455168;0;0;2.019793981;1.948558067;0;0;0;0;0
54377;4.830140074;12.72871917;12.57466206;43.57976654;6.153846154;0;6.091061367;6.136851795;1.551109043;0;1.617076326;9.572431398;12.41657613
54385;16.65850073;3.932749975;5.86797066;31.01977511;24.05465217;14.32527934;18.96813354;12.24566692;7.487832273;1.850823617;16.44736842;54.58707519;43.54744159
54398;3.065603924;6.005104339;4.440497336;11.69419675;7.234843004;5.746300819;14.27347987;15.5631013;7.036307346;41.66666667;9.59166895;10.55130572;28.12939522
54405;39.40479471;51.583477;56.49339349;111.7636166;30.91797566;56.49717514;75.86803091;98.70096791;25.95231263;16.11496147;9.642181014;50.84688689;46.29135824
54418;2.651816494;10.35196687;10.13684744;29.8879203;17.21170396;12.19214826;14.54192923;24.23067604;14.74563775;10.09845998;0;2.529084471;0
54480;2.731494127;0;5.431830527;2.673796791;0;0;0;0;2.572016461;0;0;0;0
54498;21.43454621;3.095879385;9.982784789;39.64700082;13.15409222;17.68372801;21.29086826;55.44708358;36.05215114;38.08717732;13.30537149;15.30357732;44.4612088
54518;5.630841999;0.953288847;2.709292875;3.733029452;0.398732032;0.404367165;1.838010048;1.439026396;0.619796294;0.825797927;0.205647069;0;0.574272588
54520;4.214963119;0;4.166666667;35.10220937;2.042066571;4.060913706;4.024954719;0;3.968253968;0;1.923076923;3.702332469;0
54553;43.51405386;39.98118532;9.491042828;55.50862797;8.606910119;41.94423884;69.11873611;92.0054706;17.5;8.6934923;7.345739471;49.40014114;48.10919669
54599;3.417634997;5.170630817;8.599931201;32.40661777;1.695489997;6.752194463;6.735140596;37.14333952;3.40947835;1.730403184;1.743375174;1.695202577;9.757684176
54660;41.02461477;8.895038545;15.60366686;61.77009941;2.87136294;10.48817696;15.19323901;11.41335362;21.19868954;17.63841254;0.99631364;7.839294463;13.33206361
54670;1.873711823;0.922594335;0.909338911;5.404918476;0.89637863;0;1.790350013;5.342355979;4.422039445;14.89921122;3.459309868;2.497710432;18.96594376
54673;16.55286571;12.16791726;19.94415636;74.74429583;25.15479876;36.32887189;86.95652174;78.03790412;35.94536305;6.808510638;6.269592476;32.96073373;57.78016662
54680;43.36826888;21.43622722;112.3595506;55.0017188;57.56857433;30.18108652;9.937065253;78.63695937;42.01680672;12.67427123;12.47660636;29.75304969;22.61803789
54720;5.871460187;6.636287219;10.01960357;8.188596302;7.719027403;3.434065934;8.997429306;33.67864603;17.38098266;14.6725916;3.303464508;28.63733991;21.83908046
54743;1.813236627;0;0;1.742463844;0;0;1.754078232;1.746114894;0;0;0;0;0
54800;4.096681688;0;9.487023108;12.09596129;5.346164127;27.30966496;17.91282426;43.55573154;24.27025254;61.08259146;26.9541779;27.78978571;102.6995305
54810;13.50216035;33.84390956;12.51172975;20.25302408;12.51053877;43.41225664;83.26848249;84.72886762;77.85649155;30.5678736;9.609417229;18.66159071;12.9180676
54820;6.708135138;4.814636495;5.948132286;30.60984224;6.995045176;4.645221229;8.143796172;10.03838205;4.299226139;2.576323586;13.21527686;16.83937824;26.98123863
54871;18.58390634;3.677822729;1.815541031;14.36523613;0;3.546728143;26.60989888;25.2616384;0;1.976284585;0;2.001601281;19.33488012
54874;33.10377835;23.45295651;54.59896223;88.16089046;26.93919956;32.44864163;101.1399674;65.71926673;33.96582451;14.7107575;14.98211319;78.37021343;36.53717098
63001;22.15961143;13.03659559;9.57188208;180.644275;13.29678143;5.945464799;36.65858055;49.53243816;59.90432887;45.61896021;9.8904289;7.892740034;5.829563549
63111;6.37755102;0;0;83.30663249;3.227888961;3.239390994;13.06335728;6.51465798;39.21568627;29.28734136;0;6.462035541;9.65561635
63130;75.51711369;20.74633966;19.1583537;183.705859;10.37592785;9.145439385;31.58936537;51.98339797;60.99719522;49.58857828;6.149389161;5.35839413;3.65497076
63190;7.054176072;4.935312158;1.056896248;144.6673706;9.173988215;3.195909236;11.77688162;25.37164094;55.00392885;108.0927322;11.0050055;4.616149421;11.52596836
63212;41.18911175;0;35.07541214;61.18881119;0;1.74855744;38.53564547;166.5789935;311.7884043;56.16005616;54.5294635;40.76568593;21.10075611
63272;5.307453181;3.792475728;0;7.620208794;2.323060245;3.182686187;2.430133657;2.442797818;8.161932746;18.83393384;4.942746519;8.287750704;4.936646372
63302;0;0;2.033553635;512.5597478;5.107774032;2.062280883;52.26298735;32.25459628;19.26782274;10.90909091;14.11885509;26.60989888;36.21730382
63401;65.41865016;38.88888889;18.71728131;151.30674;45.19442406;29.53860696;43.34273415;106.8134484;86.2299664;24.07275321;10.11995119;8.669397028;35.40910687
63470;88.60328124;48.11781574;7.771517389;246.035023;43.38183325;40.2889009;65.96567801;118.6108459;56.71465599;69.46088878;21.75080559;10.3398547;4.848223665
63548;0;0;1.474056604;14.7601476;2.955519433;0;4.52011451;7.668711656;11.10758489;8.458805617;1.821493625;0;11.65954139
63594;57.30166461;29.7457312;5.71493885;176.9734397;76.30084333;30.6181398;28.84363255;119.5629767;176.701767;32.0957936;13.99669169;15.2840558;24.5867167
63690;0;8.059100067;1.341021859;8.022462896;5.351170569;1.336541032;1.326084074;3.883997929;6.17512659;5.799791208;5.533421868;1.079913607;2.127885945
66001;9.733353901;4.276587197;7.671826346;166.407023;8.544399072;2.584326793;5.590276687;9.537104577;13.45169704;26.95640564;1.387181588;1.241255037;3.810281834
66045;2.12359312;0;1.391304348;12.49826413;2.124796374;0.738443361;0.757288906;1.527417138;0;0.78462142;0;0;0
66075;0;1.460067163;1.449485433;26.03789961;0;4.555116915;7.720815318;9.319664492;94.67639298;60.55900621;12.48049922;20.23976335;23.6294896
66088;2.258270917;0.7537215;3.38206005;66.38910769;14.36021465;1.930725567;1.17352527;0.78566939;26.04474962;71.96246819;7.248419442;3.645200486;13.38199513
66170;10.65749348;3.029843963;5.388880253;156.5255845;4.642596589;1.366465914;2.509485857;5.192518817;13.51097043;43.18882172;1.948277862;1.059039129;2.672452451
66318;8.157816672;0.75233223;0.753182195;13.53587006;2.279288862;0.776156473;1.575547503;0;0;2.406738869;0;0;0
66383;2.357378595;1.175088132;0;105.1524711;0;1.247660636;5.107252298;0;1.292657704;243.6799583;0;1.330849082;4.02792696
66400;55.86592179;22.36656658;21.63380968;60.93309486;5.747995765;1.515427047;19.00965813;26.6741982;88.90330954;35.06878878;9.438579319;21.84579021;57.31480155
66440;2.208870825;0.874622819;0.434839327;52.70493945;19.92843879;17.2447773;10.79747031;2.089973353;13.34187213;49.85320999;1.729405661;0;1.191753069
66456;2.907610671;5.75415378;2.854492257;24.15115783;6.414368185;0;1.439263097;2.838892832;6.182592567;6.520605112;0;0.589970501;1.753360608
66572;24.44794953;0;2.323960028;7.71307366;0.773754256;0;0.779180302;2.292876796;3.67593001;4.145650522;0;0;1.226316758
66594;4.642063729;2.337462851;0;6.341789052;0.336983993;1.034482759;0.349699259;0.702641934;1.059060261;4.280211157;1.088060351;0;0.367174592
66682;1.232809161;1.900805127;2.694219552;50.28946456;8.781587501;5.114631683;1.514080953;0.881234736;1.768704045;8.644360826;0.512104879;0.128471955;2.924869017
66687;9.882033228;2.445884799;2.426448286;139.9698341;6.021557175;0;2.462750893;17.90510295;4.106776181;13.22751323;4.636068614;0;2.398848553
68001;95.93590313;36.78561533;62.44613591;140.8739546;13.8187882;26.01848197;85.2423237;88.09482871;45.4082365;36.62223216;6.475939795;10.34192005;42.39173319
68013;18.5528757;0;0;0;0;0;0;9.280742459;0;10.19887812;5.347593583;0;0
68020;0;0;0;0;0;0;2.470966148;2.46123554;0;0;0;2.421893921;0
68051;10.91041338;4.851425106;12.09043646;78.41717939;4.84202881;4.874482086;35.42633765;73.46638913;14.6878825;17.17369971;6.137228428;0;3.585086042
68077;10.64845414;5.473453749;32.24988223;143.5355062;3.925627208;23.67993214;83.49705305;11.8269097;6.521366055;54.12310485;7.246138138;2.254428341;91.10832812
68079;5.379236148;2.67343938;3.985651654;138.6687797;9.170706144;23.33722287;53.19822673;55.68333132;32.55500674;83.97263114;1.97044335;20.98035476;7.494847292
68081;27.67305687;4.874724553;10.86323191;41.74535822;6.870273642;38.40379679;100.9695204;54.26695842;26.61565333;10.62051332;5.28168145;7.271405199;37.01311845
68092;3.647638154;1.81356547;7.218913554;16.12614227;12.47994295;33.57483654;12.29148376;24.29711906;5.172413793;5.126452495;5.108991826;0;4.997501249
68101;0;0;0;0;0;2.222716159;11.18484826;9.028666015;9.986172991;3.206155819;1.702707305;1.771950031;17.15885487
68121;15.55209953;10.34661148;0;25.78648788;31.21748179;5.344735436;5.437737901;38.12636166;16.32208923;16.17250674;0;5.162622612;0
68132;0;5.385029618;0;16.02564103;0;5.387931034;0;21.22015915;5.15995872;0;0;0;0
68147;7.908889592;10.99246231;20.26184539;65.11627907;7.733952049;18.47575058;138.121547;52.6478786;42.62036306;23.12902693;7.012622721;23.61489555;456.2876437
68152;0;5.656108597;0;0;0;1.864280388;0;3.870718018;6.128702758;6.586169045;2.299379168;0;0
68160;24.24830262;14.39539347;0;0;0;0;90.43312708;109.8376313;43.41534009;72.49879169;9.813542689;0;9.910802775
68162;1.518833536;3.001650908;16.30837658;27.84290739;0;0;2.857551079;7.170514843;1.455815985;10.36576336;1.495438911;1.486104919;0
68167;12.59445844;3.323087148;2.47545177;70.49180328;1.62999185;4.863418984;106.5375303;12.08021261;29.80745992;69.56240395;4.884402475;8.964955175;13.05483029
68169;9.372071228;21.66511916;0;18.41620626;0;6.07348922;0;12.300123;9.413241293;13.11045559;3.410641201;0;3.468609088
68176;52.3255814;17.29106628;0;88.67276888;14.43001443;0;163.1079478;9.00090009;21.51859822;3.222687722;10.16604541;10.43478261;38.39441536
68179;0;0;0;3.801558639;28.45759818;0;0;0;0;1.940617116;0;0;0
